index,floretion,x_coord,y_coord
7740,2868217,54,80
7741,2868218,54,81
7742,2868220,55,81
7743,2868223,55,80
7744,2868297,48,88
7745,2868298,48,89
7746,2868300,49,89
7747,2868303,49,88
7748,2868305,48,90
7749,2868306,48,91
7750,2868308,49,91
7751,2868311,49,90
7752,2868321,50,90
7753,2868322,50,91
7754,2868324,51,91
7755,2868327,51,90
7756,2868345,50,88
7757,2868346,50,89
7758,2868348,51,89
7759,2868351,51,88
7760,2868361,48,92
7761,2868362,48,93
7762,2868364,49,93
7763,2868367,49,92
7764,2868369,48,94
7765,2868370,48,95
7766,2868372,49,95
7767,2868375,49,94
7768,2868385,50,94
7769,2868386,50,95
7770,2868388,51,95
7771,2868391,51,94
7772,2868409,50,92
7773,2868410,50,93
7774,2868412,51,93
7775,2868415,51,92
7776,2868489,52,92
7777,2868490,52,93
7778,2868492,53,93
7779,2868495,53,92
7780,2868497,52,94
7781,2868498,52,95
7782,2868500,53,95
7783,2868503,53,94
7784,2868513,54,94
7785,2868514,54,95
7786,2868516,55,95
7787,2868519,55,94
7788,2868537,54,92
7789,2868538,54,93
7790,2868540,55,93
7791,2868543,55,92
7792,2868681,52,88
7793,2868682,52,89
7794,2868684,53,89
7795,2868687,53,88
7796,2868689,52,90
7797,2868690,52,91
7798,2868692,53,91
7799,2868695,53,90
7800,2868705,54,90
7801,2868706,54,91
7802,2868708,55,91
7803,2868711,55,90
7804,2868729,54,88
7805,2868730,54,89
7806,2868732,55,89
7807,2868735,55,88
7808,2869321,56,88
7809,2869322,56,89
7810,2869324,57,89
7811,2869327,57,88
7812,2869329,56,90
7813,2869330,56,91
7814,2869332,57,91
7815,2869335,57,90
7816,2869345,58,90
7817,2869346,58,91
7818,2869348,59,91
7819,2869351,59,90
7820,2869369,58,88
7821,2869370,58,89
7822,2869372,59,89
7823,2869375,59,88
7824,2869385,56,92
7825,2869386,56,93
7826,2869388,57,93
7827,2869391,57,92
7828,2869393,56,94
7829,2869394,56,95
7830,2869396,57,95
7831,2869399,57,94
7832,2869409,58,94
7833,2869410,58,95
7834,2869412,59,95
7835,2869415,59,94
7836,2869433,58,92
7837,2869434,58,93
7838,2869436,59,93
7839,2869439,59,92
7840,2869513,60,92
7841,2869514,60,93
7842,2869516,61,93
7843,2869519,61,92
7844,2869521,60,94
7845,2869522,60,95
7846,2869524,61,95
7847,2869527,61,94
7848,2869537,62,94
7849,2869538,62,95
7850,2869540,63,95
7851,2869543,63,94
7852,2869561,62,92
7853,2869562,62,93
7854,2869564,63,93
7855,2869567,63,92
7856,2869705,60,88
7857,2869706,60,89
7858,2869708,61,89
7859,2869711,61,88
7860,2869713,60,90
7861,2869714,60,91
7862,2869716,61,91
7863,2869719,61,90
7864,2869729,62,90
7865,2869730,62,91
7866,2869732,63,91
7867,2869735,63,90
7868,2869753,62,88
7869,2869754,62,89
7870,2869756,63,89
7871,2869759,63,88
7872,2870857,56,80
7873,2870858,56,81
7874,2870860,57,81
7875,2870863,57,80
7876,2870865,56,82
7877,2870866,56,83
7878,2870868,57,83
7879,2870871,57,82
7880,2870881,58,82
7881,2870882,58,83
7882,2870884,59,83
7883,2870887,59,82
7884,2870905,58,80
7885,2870906,58,81
7886,2870908,59,81
7887,2870911,59,80
7888,2870921,56,84
7889,2870922,56,85
7890,2870924,57,85
7891,2870927,57,84
7892,2870929,56,86
7893,2870930,56,87
7894,2870932,57,87
7895,2870935,57,86
7896,2870945,58,86
7897,2870946,58,87
7898,2870948,59,87
7899,2870951,59,86
7900,2870969,58,84
7901,2870970,58,85
7902,2870972,59,85
7903,2870975,59,84
7904,2871049,60,84
7905,2871050,60,85
7906,2871052,61,85
7907,2871055,61,84
7908,2871057,60,86
7909,2871058,60,87
7910,2871060,61,87
7911,2871063,61,86
7912,2871073,62,86
7913,2871074,62,87
7914,2871076,63,87
7915,2871079,63,86
7916,2871097,62,84
7917,2871098,62,85
7918,2871100,63,85
7919,2871103,63,84
7920,2871241,60,80
7921,2871242,60,81
7922,2871244,61,81
7923,2871247,61,80
7924,2871249,60,82
7925,2871250,60,83
7926,2871252,61,83
7927,2871255,61,82
7928,2871265,62,82
7929,2871266,62,83
7930,2871268,63,83
7931,2871271,63,82
7932,2871289,62,80
7933,2871290,62,81
7934,2871292,63,81
7935,2871295,63,80
7936,2880073,48,64
7937,2880074,48,65
7938,2880076,49,65
7939,2880079,49,64
7940,2880081,48,66
7941,2880082,48,67
7942,2880084,49,67
7943,2880087,49,66
7944,2880097,50,66
7945,2880098,50,67
7946,2880100,51,67
7947,2880103,51,66
7948,2880121,50,64
7949,2880122,50,65
7950,2880124,51,65
7951,2880127,51,64
7952,2880137,48,68
7953,2880138,48,69
7954,2880140,49,69
7955,2880143,49,68
7956,2880145,48,70
7957,2880146,48,71
7958,2880148,49,71
7959,2880151,49,70
7960,2880161,50,70
7961,2880162,50,71
7962,2880164,51,71
7963,2880167,51,70
7964,2880185,50,68
7965,2880186,50,69
7966,2880188,51,69
7967,2880191,51,68
7968,2880265,52,68
7969,2880266,52,69
7970,2880268,53,69
7971,2880271,53,68
7972,2880273,52,70
7973,2880274,52,71
7974,2880276,53,71
7975,2880279,53,70
7976,2880289,54,70
7977,2880290,54,71
7978,2880292,55,71
7979,2880295,55,70
7980,2880313,54,68
7981,2880314,54,69
7982,2880316,55,69
7983,2880319,55,68
7984,2880457,52,64
7985,2880458,52,65
7986,2880460,53,65
7987,2880463,53,64
7988,2880465,52,66
7989,2880466,52,67
7990,2880468,53,67
7991,2880471,53,66
7992,2880481,54,66
7993,2880482,54,67
7994,2880484,55,67
7995,2880487,55,66
7996,2880505,54,64
7997,2880506,54,65
7998,2880508,55,65
7999,2880511,55,64
8000,2880585,48,72
8001,2880586,48,73
8002,2880588,49,73
8003,2880591,49,72
8004,2880593,48,74
8005,2880594,48,75
8006,2880596,49,75
8007,2880599,49,74
8008,2880609,50,74
8009,2880610,50,75
8010,2880612,51,75
8011,2880615,51,74
8012,2880633,50,72
8013,2880634,50,73
8014,2880636,51,73
8015,2880639,51,72
8016,2880649,48,76
8017,2880650,48,77
8018,2880652,49,77
8019,2880655,49,76
8020,2880657,48,78
8021,2880658,48,79
8022,2880660,49,79
8023,2880663,49,78
8024,2880673,50,78
8025,2880674,50,79
8026,2880676,51,79
8027,2880679,51,78
8028,2880697,50,76
8029,2880698,50,77
8030,2880700,51,77
8031,2880703,51,76
8032,2880777,52,76
8033,2880778,52,77
8034,2880780,53,77
8035,2880783,53,76
8036,2880785,52,78
8037,2880786,52,79
8038,2880788,53,79
8039,2880791,53,78
8040,2880801,54,78
8041,2880802,54,79
8042,2880804,55,79
8043,2880807,55,78
8044,2880825,54,76
8045,2880826,54,77
8046,2880828,55,77
8047,2880831,55,76
8048,2880969,52,72
8049,2880970,52,73
8050,2880972,53,73
8051,2880975,53,72
8052,2880977,52,74
8053,2880978,52,75
8054,2880980,53,75
8055,2880983,53,74
8056,2880993,54,74
8057,2880994,54,75
8058,2880996,55,75
8059,2880999,55,74
8060,2881017,54,72
8061,2881018,54,73
8062,2881020,55,73
8063,2881023,55,72
8064,2881609,56,72
8065,2881610,56,73
8066,2881612,57,73
8067,2881615,57,72
8068,2881617,56,74
8069,2881618,56,75
8070,2881620,57,75
8071,2881623,57,74
8072,2881633,58,74
8073,2881634,58,75
8074,2881636,59,75
8075,2881639,59,74
8076,2881657,58,72
8077,2881658,58,73
8078,2881660,59,73
8079,2881663,59,72
8080,2881673,56,76
8081,2881674,56,77
8082,2881676,57,77
8083,2881679,57,76
8084,2881681,56,78
8085,2881682,56,79
8086,2881684,57,79
8087,2881687,57,78
8088,2881697,58,78
8089,2881698,58,79
8090,2881700,59,79
8091,2881703,59,78
8092,2881721,58,76
8093,2881722,58,77
8094,2881724,59,77
8095,2881727,59,76
8096,2881801,60,76
8097,2881802,60,77
8098,2881804,61,77
8099,2881807,61,76
8100,2881809,60,78
8101,2881810,60,79
8102,2881812,61,79
8103,2881815,61,78
8104,2881825,62,78
8105,2881826,62,79
8106,2881828,63,79
8107,2881831,63,78
8108,2881849,62,76
8109,2881850,62,77
8110,2881852,63,77
8111,2881855,63,76
8112,2881993,60,72
8113,2881994,60,73
8114,2881996,61,73
8115,2881999,61,72
8116,2882001,60,74
8117,2882002,60,75
8118,2882004,61,75
8119,2882007,61,74
8120,2882017,62,74
8121,2882018,62,75
8122,2882020,63,75
8123,2882023,63,74
8124,2882041,62,72
8125,2882042,62,73
8126,2882044,63,73
8127,2882047,63,72
8128,2883145,56,64
8129,2883146,56,65
8130,2883148,57,65
8131,2883151,57,64
8132,2883153,56,66
8133,2883154,56,67
8134,2883156,57,67
8135,2883159,57,66
8136,2883169,58,66
8137,2883170,58,67
8138,2883172,59,67
8139,2883175,59,66
8140,2883193,58,64
8141,2883194,58,65
8142,2883196,59,65
8143,2883199,59,64
8144,2883209,56,68
8145,2883210,56,69
8146,2883212,57,69
8147,2883215,57,68
8148,2883217,56,70
8149,2883218,56,71
8150,2883220,57,71
8151,2883223,57,70
8152,2883233,58,70
8153,2883234,58,71
8154,2883236,59,71
8155,2883239,59,70
8156,2883257,58,68
8157,2883258,58,69
8158,2883260,59,69
8159,2883263,59,68
8160,2883337,60,68
8161,2883338,60,69
8162,2883340,61,69
8163,2883343,61,68
8164,2883345,60,70
8165,2883346,60,71
8166,2883348,61,71
8167,2883351,61,70
8168,2883361,62,70
8169,2883362,62,71
8170,2883364,63,71
8171,2883367,63,70
8172,2883385,62,68
8173,2883386,62,69
8174,2883388,63,69
8175,2883391,63,68
8176,2883529,60,64
8177,2883530,60,65
8178,2883532,61,65
8179,2883535,61,64
8180,2883537,60,66
8181,2883538,60,67
8182,2883540,61,67
8183,2883543,61,66
8184,2883553,62,66
8185,2883554,62,67
8186,2883556,63,67
8187,2883559,63,66
8188,2883577,62,64
8189,2883578,62,65
8190,2883580,63,65
8191,2883583,63,64
8192,3183177,64,64
8193,3183178,64,65
8194,3183180,65,65
8195,3183183,65,64
8196,3183185,64,66
8197,3183186,64,67
8198,3183188,65,67
8199,3183191,65,66
8200,3183201,66,66
8201,3183202,66,67
8202,3183204,67,67
8203,3183207,67,66
8204,3183225,66,64
8205,3183226,66,65
8206,3183228,67,65
8207,3183231,67,64
8208,3183241,64,68
8209,3183242,64,69
8210,3183244,65,69
8211,3183247,65,68
8212,3183249,64,70
8213,3183250,64,71
8214,3183252,65,71
8215,3183255,65,70
8216,3183265,66,70
8217,3183266,66,71
8218,3183268,67,71
8219,3183271,67,70
8220,3183289,66,68
8221,3183290,66,69
8222,3183292,67,69
8223,3183295,67,68
8224,3183369,68,68
8225,3183370,68,69
8226,3183372,69,69
8227,3183375,69,68
8228,3183377,68,70
8229,3183378,68,71
8230,3183380,69,71
8231,3183383,69,70
8232,3183393,70,70
8233,3183394,70,71
8234,3183396,71,71
8235,3183399,71,70
8236,3183417,70,68
8237,3183418,70,69
8238,3183420,71,69
8239,3183423,71,68
8240,3183561,68,64
8241,3183562,68,65
8242,3183564,69,65
8243,3183567,69,64
8244,3183569,68,66
8245,3183570,68,67
8246,3183572,69,67
8247,3183575,69,66
8248,3183585,70,66
8249,3183586,70,67
8250,3183588,71,67
8251,3183591,71,66
8252,3183609,70,64
8253,3183610,70,65
8254,3183612,71,65
8255,3183615,71,64
8256,3183689,64,72
8257,3183690,64,73
8258,3183692,65,73
8259,3183695,65,72
8260,3183697,64,74
8261,3183698,64,75
8262,3183700,65,75
8263,3183703,65,74
8264,3183713,66,74
8265,3183714,66,75
8266,3183716,67,75
8267,3183719,67,74
8268,3183737,66,72
8269,3183738,66,73
8270,3183740,67,73
8271,3183743,67,72
8272,3183753,64,76
8273,3183754,64,77
8274,3183756,65,77
8275,3183759,65,76
8276,3183761,64,78
8277,3183762,64,79
8278,3183764,65,79
8279,3183767,65,78
8280,3183777,66,78
8281,3183778,66,79
8282,3183780,67,79
8283,3183783,67,78
8284,3183801,66,76
8285,3183802,66,77
8286,3183804,67,77
8287,3183807,67,76
8288,3183881,68,76
8289,3183882,68,77
8290,3183884,69,77
8291,3183887,69,76
8292,3183889,68,78
8293,3183890,68,79
8294,3183892,69,79
8295,3183895,69,78
8296,3183905,70,78
8297,3183906,70,79
8298,3183908,71,79
8299,3183911,71,78
8300,3183929,70,76
8301,3183930,70,77
8302,3183932,71,77
8303,3183935,71,76
8304,3184073,68,72
8305,3184074,68,73
8306,3184076,69,73
8307,3184079,69,72
8308,3184081,68,74
8309,3184082,68,75
8310,3184084,69,75
8311,3184087,69,74
8312,3184097,70,74
8313,3184098,70,75
8314,3184100,71,75
8315,3184103,71,74
8316,3184121,70,72
8317,3184122,70,73
8318,3184124,71,73
8319,3184127,71,72
8320,3184713,72,72
8321,3184714,72,73
8322,3184716,73,73
8323,3184719,73,72
8324,3184721,72,74
8325,3184722,72,75
8326,3184724,73,75
8327,3184727,73,74
8328,3184737,74,74
8329,3184738,74,75
8330,3184740,75,75
8331,3184743,75,74
8332,3184761,74,72
8333,3184762,74,73
8334,3184764,75,73
8335,3184767,75,72
8336,3184777,72,76
8337,3184778,72,77
8338,3184780,73,77
8339,3184783,73,76
8340,3184785,72,78
8341,3184786,72,79
8342,3184788,73,79
8343,3184791,73,78
8344,3184801,74,78
8345,3184802,74,79
8346,3184804,75,79
8347,3184807,75,78
8348,3184825,74,76
8349,3184826,74,77
8350,3184828,75,77
8351,3184831,75,76
8352,3184905,76,76
8353,3184906,76,77
8354,3184908,77,77
8355,3184911,77,76
8356,3184913,76,78
8357,3184914,76,79
8358,3184916,77,79
8359,3184919,77,78
8360,3184929,78,78
8361,3184930,78,79
8362,3184932,79,79
8363,3184935,79,78
8364,3184953,78,76
8365,3184954,78,77
8366,3184956,79,77
8367,3184959,79,76
8368,3185097,76,72
8369,3185098,76,73
8370,3185100,77,73
8371,3185103,77,72
8372,3185105,76,74
8373,3185106,76,75
8374,3185108,77,75
8375,3185111,77,74
8376,3185121,78,74
8377,3185122,78,75
8378,3185124,79,75
8379,3185127,79,74
8380,3185145,78,72
8381,3185146,78,73
8382,3185148,79,73
8383,3185151,79,72
8384,3186249,72,64
8385,3186250,72,65
8386,3186252,73,65
8387,3186255,73,64
8388,3186257,72,66
8389,3186258,72,67
8390,3186260,73,67
8391,3186263,73,66
8392,3186273,74,66
8393,3186274,74,67
8394,3186276,75,67
8395,3186279,75,66
8396,3186297,74,64
8397,3186298,74,65
8398,3186300,75,65
8399,3186303,75,64
8400,3186313,72,68
8401,3186314,72,69
8402,3186316,73,69
8403,3186319,73,68
8404,3186321,72,70
8405,3186322,72,71
8406,3186324,73,71
8407,3186327,73,70
8408,3186337,74,70
8409,3186338,74,71
8410,3186340,75,71
8411,3186343,75,70
8412,3186361,74,68
8413,3186362,74,69
8414,3186364,75,69
8415,3186367,75,68
8416,3186441,76,68
8417,3186442,76,69
8418,3186444,77,69
8419,3186447,77,68
8420,3186449,76,70
8421,3186450,76,71
8422,3186452,77,71
8423,3186455,77,70
8424,3186465,78,70
8425,3186466,78,71
8426,3186468,79,71
8427,3186471,79,70
8428,3186489,78,68
8429,3186490,78,69
8430,3186492,79,69
8431,3186495,79,68
8432,3186633,76,64
8433,3186634,76,65
8434,3186636,77,65
8435,3186639,77,64
8436,3186641,76,66
8437,3186642,76,67
8438,3186644,77,67
8439,3186647,77,66
8440,3186657,78,66
8441,3186658,78,67
8442,3186660,79,67
8443,3186663,79,66
8444,3186681,78,64
8445,3186682,78,65
8446,3186684,79,65
8447,3186687,79,64
8448,3187273,64,80
8449,3187274,64,81
8450,3187276,65,81
8451,3187279,65,80
8452,3187281,64,82
8453,3187282,64,83
8454,3187284,65,83
8455,3187287,65,82
8456,3187297,66,82
8457,3187298,66,83
8458,3187300,67,83
8459,3187303,67,82
8460,3187321,66,80
8461,3187322,66,81
8462,3187324,67,81
8463,3187327,67,80
8464,3187337,64,84
8465,3187338,64,85
8466,3187340,65,85
8467,3187343,65,84
8468,3187345,64,86
8469,3187346,64,87
8470,3187348,65,87
8471,3187351,65,86
8472,3187361,66,86
8473,3187362,66,87
8474,3187364,67,87
8475,3187367,67,86
8476,3187385,66,84
8477,3187386,66,85
8478,3187388,67,85
8479,3187391,67,84
8480,3187465,68,84
8481,3187466,68,85
8482,3187468,69,85
8483,3187471,69,84
8484,3187473,68,86
8485,3187474,68,87
8486,3187476,69,87
8487,3187479,69,86
8488,3187489,70,86
8489,3187490,70,87
8490,3187492,71,87
8491,3187495,71,86
8492,3187513,70,84
8493,3187514,70,85
8494,3187516,71,85
8495,3187519,71,84
8496,3187657,68,80
8497,3187658,68,81
8498,3187660,69,81
8499,3187663,69,80
8500,3187665,68,82
8501,3187666,68,83
8502,3187668,69,83
8503,3187671,69,82
8504,3187681,70,82
8505,3187682,70,83
8506,3187684,71,83
8507,3187687,71,82
8508,3187705,70,80
8509,3187706,70,81
8510,3187708,71,81
8511,3187711,71,80
8512,3187785,64,88
8513,3187786,64,89
8514,3187788,65,89
8515,3187791,65,88
8516,3187793,64,90
8517,3187794,64,91
8518,3187796,65,91
8519,3187799,65,90
8520,3187809,66,90
8521,3187810,66,91
8522,3187812,67,91
8523,3187815,67,90
8524,3187833,66,88
8525,3187834,66,89
8526,3187836,67,89
8527,3187839,67,88
8528,3187849,64,92
8529,3187850,64,93
8530,3187852,65,93
8531,3187855,65,92
8532,3187857,64,94
8533,3187858,64,95
8534,3187860,65,95
8535,3187863,65,94
8536,3187873,66,94
8537,3187874,66,95
8538,3187876,67,95
8539,3187879,67,94
8540,3187897,66,92
8541,3187898,66,93
8542,3187900,67,93
8543,3187903,67,92
8544,3187977,68,92
8545,3187978,68,93
8546,3187980,69,93
8547,3187983,69,92
8548,3187985,68,94
8549,3187986,68,95
8550,3187988,69,95
8551,3187991,69,94
8552,3188001,70,94
8553,3188002,70,95
8554,3188004,71,95
8555,3188007,71,94
8556,3188025,70,92
8557,3188026,70,93
8558,3188028,71,93
8559,3188031,71,92
8560,3188169,68,88
8561,3188170,68,89
8562,3188172,69,89
8563,3188175,69,88
8564,3188177,68,90
8565,3188178,68,91
8566,3188180,69,91
8567,3188183,69,90
8568,3188193,70,90
8569,3188194,70,91
8570,3188196,71,91
8571,3188199,71,90
8572,3188217,70,88
8573,3188218,70,89
8574,3188220,71,89
8575,3188223,71,88
8576,3188809,72,88
8577,3188810,72,89
8578,3188812,73,89
8579,3188815,73,88
8580,3188817,72,90
8581,3188818,72,91
8582,3188820,73,91
8583,3188823,73,90
8584,3188833,74,90
8585,3188834,74,91
8586,3188836,75,91
8587,3188839,75,90
8588,3188857,74,88
8589,3188858,74,89
8590,3188860,75,89
8591,3188863,75,88
8592,3188873,72,92
8593,3188874,72,93
8594,3188876,73,93
8595,3188879,73,92
8596,3188881,72,94
8597,3188882,72,95
8598,3188884,73,95
8599,3188887,73,94
8600,3188897,74,94
8601,3188898,74,95
8602,3188900,75,95
8603,3188903,75,94
8604,3188921,74,92
8605,3188922,74,93
8606,3188924,75,93
8607,3188927,75,92
8608,3189001,76,92
8609,3189002,76,93
8610,3189004,77,93
8611,3189007,77,92
8612,3189009,76,94
8613,3189010,76,95
8614,3189012,77,95
8615,3189015,77,94
8616,3189025,78,94
8617,3189026,78,95
8618,3189028,79,95
8619,3189031,79,94
8620,3189049,78,92
8621,3189050,78,93
8622,3189052,79,93
8623,3189055,79,92
8624,3189193,76,88
8625,3189194,76,89
8626,3189196,77,89
8627,3189199,77,88
8628,3189201,76,90
8629,3189202,76,91
8630,3189204,77,91
8631,3189207,77,90
8632,3189217,78,90
8633,3189218,78,91
8634,3189220,79,91
8635,3189223,79,90
8636,3189241,78,88
8637,3189242,78,89
8638,3189244,79,89
8639,3189247,79,88
8640,3190345,72,80
8641,3190346,72,81
8642,3190348,73,81
8643,3190351,73,80
8644,3190353,72,82
8645,3190354,72,83
8646,3190356,73,83
8647,3190359,73,82
8648,3190369,74,82
8649,3190370,74,83
8650,3190372,75,83
8651,3190375,75,82
8652,3190393,74,80
8653,3190394,74,81
8654,3190396,75,81
8655,3190399,75,80
8656,3190409,72,84
8657,3190410,72,85
8658,3190412,73,85
8659,3190415,73,84
8660,3190417,72,86
8661,3190418,72,87
8662,3190420,73,87
8663,3190423,73,86
8664,3190433,74,86
8665,3190434,74,87
8666,3190436,75,87
8667,3190439,75,86
8668,3190457,74,84
8669,3190458,74,85
8670,3190460,75,85
8671,3190463,75,84
8672,3190537,76,84
8673,3190538,76,85
8674,3190540,77,85
8675,3190543,77,84
8676,3190545,76,86
8677,3190546,76,87
8678,3190548,77,87
8679,3190551,77,86
8680,3190561,78,86
8681,3190562,78,87
8682,3190564,79,87
8683,3190567,79,86
8684,3190585,78,84
8685,3190586,78,85
8686,3190588,79,85
8687,3190591,79,84
8688,3190729,76,80
8689,3190730,76,81
8690,3190732,77,81
8691,3190735,77,80
8692,3190737,76,82
8693,3190738,76,83
8694,3190740,77,83
8695,3190743,77,82
8696,3190753,78,82
8697,3190754,78,83
8698,3190756,79,83
8699,3190759,79,82
8700,3190777,78,80
8701,3190778,78,81
8702,3190780,79,81
8703,3190783,79,80
8704,3195465,80,80
8705,3195466,80,81
8706,3195468,81,81
8707,3195471,81,80
8708,3195473,80,82
8709,3195474,80,83
8710,3195476,81,83
8711,3195479,81,82
8712,3195489,82,82
8713,3195490,82,83
8714,3195492,83,83
8715,3195495,83,82
8716,3195513,82,80
8717,3195514,82,81
8718,3195516,83,81
8719,3195519,83,80
8720,3195529,80,84
8721,3195530,80,85
8722,3195532,81,85
8723,3195535,81,84
8724,3195537,80,86
8725,3195538,80,87
8726,3195540,81,87
8727,3195543,81,86
8728,3195553,82,86
8729,3195554,82,87
8730,3195556,83,87
8731,3195559,83,86
8732,3195577,82,84
8733,3195578,82,85
8734,3195580,83,85
8735,3195583,83,84
8736,3195657,84,84
8737,3195658,84,85
8738,3195660,85,85
8739,3195663,85,84
8740,3195665,84,86
8741,3195666,84,87
8742,3195668,85,87
8743,3195671,85,86
8744,3195681,86,86
8745,3195682,86,87
8746,3195684,87,87
8747,3195687,87,86
8748,3195705,86,84
8749,3195706,86,85
8750,3195708,87,85
8751,3195711,87,84
8752,3195849,84,80
8753,3195850,84,81
8754,3195852,85,81
8755,3195855,85,80
8756,3195857,84,82
8757,3195858,84,83
8758,3195860,85,83
8759,3195863,85,82
8760,3195873,86,82
8761,3195874,86,83
8762,3195876,87,83
8763,3195879,87,82
8764,3195897,86,80
8765,3195898,86,81
8766,3195900,87,81
8767,3195903,87,80
8768,3195977,80,88
8769,3195978,80,89
8770,3195980,81,89
8771,3195983,81,88
8772,3195985,80,90
8773,3195986,80,91
8774,3195988,81,91
8775,3195991,81,90
8776,3196001,82,90
8777,3196002,82,91
8778,3196004,83,91
8779,3196007,83,90
8780,3196025,82,88
8781,3196026,82,89
8782,3196028,83,89
8783,3196031,83,88
8784,3196041,80,92
8785,3196042,80,93
8786,3196044,81,93
8787,3196047,81,92
8788,3196049,80,94
8789,3196050,80,95
8790,3196052,81,95
8791,3196055,81,94
8792,3196065,82,94
8793,3196066,82,95
8794,3196068,83,95
8795,3196071,83,94
8796,3196089,82,92
8797,3196090,82,93
8798,3196092,83,93
8799,3196095,83,92
8800,3196169,84,92
8801,3196170,84,93
8802,3196172,85,93
8803,3196175,85,92
8804,3196177,84,94
8805,3196178,84,95
8806,3196180,85,95
8807,3196183,85,94
8808,3196193,86,94
8809,3196194,86,95
8810,3196196,87,95
8811,3196199,87,94
8812,3196217,86,92
8813,3196218,86,93
8814,3196220,87,93
8815,3196223,87,92
8816,3196361,84,88
8817,3196362,84,89
8818,3196364,85,89
8819,3196367,85,88
8820,3196369,84,90
8821,3196370,84,91
8822,3196372,85,91
8823,3196375,85,90
8824,3196385,86,90
8825,3196386,86,91
8826,3196388,87,91
8827,3196391,87,90
8828,3196409,86,88
8829,3196410,86,89
8830,3196412,87,89
8831,3196415,87,88
8832,3197001,88,88
8833,3197002,88,89
8834,3197004,89,89
8835,3197007,89,88
8836,3197009,88,90
8837,3197010,88,91
8838,3197012,89,91
8839,3197015,89,90
8840,3197025,90,90
8841,3197026,90,91
8842,3197028,91,91
8843,3197031,91,90
8844,3197049,90,88
8845,3197050,90,89
8846,3197052,91,89
8847,3197055,91,88
8848,3197065,88,92
8849,3197066,88,93
8850,3197068,89,93
8851,3197071,89,92
8852,3197073,88,94
8853,3197074,88,95
8854,3197076,89,95
8855,3197079,89,94
8856,3197089,90,94
8857,3197090,90,95
8858,3197092,91,95
8859,3197095,91,94
8860,3197113,90,92
8861,3197114,90,93
8862,3197116,91,93
8863,3197119,91,92
8864,3197193,92,92
8865,3197194,92,93
8866,3197196,93,93
8867,3197199,93,92
8868,3197201,92,94
8869,3197202,92,95
8870,3197204,93,95
8871,3197207,93,94
8872,3197217,94,94
8873,3197218,94,95
8874,3197220,95,95
8875,3197223,95,94
8876,3197241,94,92
8877,3197242,94,93
8878,3197244,95,93
8879,3197247,95,92
8880,3197385,92,88
8881,3197386,92,89
8882,3197388,93,89
8883,3197391,93,88
8884,3197393,92,90
8885,3197394,92,91
8886,3197396,93,91
8887,3197399,93,90
8888,3197409,94,90
8889,3197410,94,91
8890,3197412,95,91
8891,3197415,95,90
8892,3197433,94,88
8893,3197434,94,89
8894,3197436,95,89
8895,3197439,95,88
8896,3198537,88,80
8897,3198538,88,81
8898,3198540,89,81
8899,3198543,89,80
8900,3198545,88,82
8901,3198546,88,83
8902,3198548,89,83
8903,3198551,89,82
8904,3198561,90,82
8905,3198562,90,83
8906,3198564,91,83
8907,3198567,91,82
8908,3198585,90,80
8909,3198586,90,81
8910,3198588,91,81
8911,3198591,91,80
8912,3198601,88,84
8913,3198602,88,85
8914,3198604,89,85
8915,3198607,89,84
8916,3198609,88,86
8917,3198610,88,87
8918,3198612,89,87
8919,3198615,89,86
8920,3198625,90,86
8921,3198626,90,87
8922,3198628,91,87
8923,3198631,91,86
8924,3198649,90,84
8925,3198650,90,85
8926,3198652,91,85
8927,3198655,91,84
8928,3198729,92,84
8929,3198730,92,85
8930,3198732,93,85
8931,3198735,93,84
8932,3198737,92,86
8933,3198738,92,87
8934,3198740,93,87
8935,3198743,93,86
8936,3198753,94,86
8937,3198754,94,87
8938,3198756,95,87
8939,3198759,95,86
8940,3198777,94,84
8941,3198778,94,85
8942,3198780,95,85
8943,3198783,95,84
8944,3198921,92,80
8945,3198922,92,81
8946,3198924,93,81
8947,3198927,93,80
8948,3198929,92,82
8949,3198930,92,83
8950,3198932,93,83
8951,3198935,93,82
8952,3198945,94,82
8953,3198946,94,83
8954,3198948,95,83
8955,3198951,95,82
8956,3198969,94,80
8957,3198970,94,81
8958,3198972,95,81
8959,3198975,95,80
8960,3207753,80,64
8961,3207754,80,65
8962,3207756,81,65
8963,3207759,81,64
8964,3207761,80,66
8965,3207762,80,67
8966,3207764,81,67
8967,3207767,81,66
8968,3207777,82,66
8969,3207778,82,67
8970,3207780,83,67
8971,3207783,83,66
8972,3207801,82,64
8973,3207802,82,65
8974,3207804,83,65
8975,3207807,83,64
8976,3207817,80,68
8977,3207818,80,69
8978,3207820,81,69
8979,3207823,81,68
8980,3207825,80,70
8981,3207826,80,71
8982,3207828,81,71
8983,3207831,81,70
8984,3207841,82,70
8985,3207842,82,71
8986,3207844,83,71
8987,3207847,83,70
8988,3207865,82,68
8989,3207866,82,69
8990,3207868,83,69
8991,3207871,83,68
8992,3207945,84,68
8993,3207946,84,69
8994,3207948,85,69
8995,3207951,85,68
8996,3207953,84,70
8997,3207954,84,71
8998,3207956,85,71
8999,3207959,85,70
9000,3207969,86,70
9001,3207970,86,71
9002,3207972,87,71
9003,3207975,87,70
9004,3207993,86,68
9005,3207994,86,69
9006,3207996,87,69
9007,3207999,87,68
9008,3208137,84,64
9009,3208138,84,65
9010,3208140,85,65
