[   0,  585,    0,    0]
[   0,  586,    0,    8]
[   0,  588,    8,    8]
[   0,  591,    8,    0]
[   0,  593,    0,    4]
[   0,  594,    0,   12]
[   0,  596,    8,   12]
[   0,  599,    8,    4]
[   0,  609,    4,    4]
[   0,  610,    4,   12]
[   0,  612,   12,   12]
[   0,  615,   12,    4]
[   0,  633,    4,    0]
[   0,  634,    4,    8]
[   0,  636,   12,    8]
[   0,  639,   12,    0]
[   0,  649,    0,    2]
[   0,  650,    0,   10]
[   0,  652,    8,   10]
[   0,  655,    8,    2]
[   0,  657,    0,    6]
[   0,  658,    0,   14]
[   0,  660,    8,   14]
[   0,  663,    8,    6]
[   0,  673,    4,    6]
[   0,  674,    4,   14]
[   0,  676,   12,   14]
[   0,  679,   12,    6]
[   0,  697,    4,    2]
[   0,  698,    4,   10]
[   0,  700,   12,   10]
[   0,  703,   12,    2]
[   0,  777,    2,    2]
[   0,  778,    2,   10]
[   0,  780,   10,   10]
[   0,  783,   10,    2]
[   0,  785,    2,    6]
[   0,  786,    2,   14]
[   0,  788,   10,   14]
[   0,  791,   10,    6]
[   0,  801,    6,    6]
[   0,  802,    6,   14]
[   0,  804,   14,   14]
[   0,  807,   14,    6]
[   0,  825,    6,    2]
[   0,  826,    6,   10]
[   0,  828,   14,   10]
[   0,  831,   14,    2]
[   0,  969,    2,    0]
[   0,  970,    2,    8]
[   0,  972,   10,    8]
[   0,  975,   10,    0]
[   0,  977,    2,    4]
[   0,  978,    2,   12]
[   0,  980,   10,   12]
[   0,  983,   10,    4]
[   0,  993,    6,    4]
[   0,  994,    6,   12]
[   0,  996,   14,   12]
[   0,  999,   14,    4]
[   0, 1017,    6,    0]
[   0, 1018,    6,    8]
[   0, 1020,   14,    8]
[   0, 1023,   14,    0]
[   0, 1097,    0,    1]
[   0, 1098,    0,    9]
[   0, 1100,    8,    9]
[   0, 1103,    8,    1]
[   0, 1105,    0,    5]
[   0, 1106,    0,   13]
[   0, 1108,    8,   13]
[   0, 1111,    8,    5]
[   0, 1121,    4,    5]
[   0, 1122,    4,   13]
[   0, 1124,   12,   13]
[   0, 1127,   12,    5]
[   0, 1145,    4,    1]
[   0, 1146,    4,    9]
[   0, 1148,   12,    9]
[   0, 1151,   12,    1]
[   0, 1161,    0,    3]
[   0, 1162,    0,   11]
[   0, 1164,    8,   11]
[   0, 1167,    8,    3]
[   0, 1169,    0,    7]
[   0, 1170,    0,   15]
[   0, 1172,    8,   15]
[   0, 1175,    8,    7]
[   0, 1185,    4,    7]
[   0, 1186,    4,   15]
[   0, 1188,   12,   15]
[   0, 1191,   12,    7]
[   0, 1209,    4,    3]
[   0, 1210,    4,   11]
[   0, 1212,   12,   11]
[   0, 1215,   12,    3]
[   0, 1289,    2,    3]
[   0, 1290,    2,   11]
[   0, 1292,   10,   11]
[   0, 1295,   10,    3]
[   0, 1297,    2,    7]
[   0, 1298,    2,   15]
[   0, 1300,   10,   15]
[   0, 1303,   10,    7]
[   0, 1313,    6,    7]
[   0, 1314,    6,   15]
[   0, 1316,   14,   15]
[   0, 1319,   14,    7]
[   0, 1337,    6,    3]
[   0, 1338,    6,   11]
[   0, 1340,   14,   11]
[   0, 1343,   14,    3]
[   0, 1481,    2,    1]
[   0, 1482,    2,    9]
[   0, 1484,   10,    9]
[   0, 1487,   10,    1]
[   0, 1489,    2,    5]
[   0, 1490,    2,   13]
[   0, 1492,   10,   13]
[   0, 1495,   10,    5]
[   0, 1505,    6,    5]
[   0, 1506,    6,   13]
[   0, 1508,   14,   13]
[   0, 1511,   14,    5]
[   0, 1529,    6,    1]
[   0, 1530,    6,    9]
[   0, 1532,   14,    9]
[   0, 1535,   14,    1]
[   0, 2121,    1,    1]
[   0, 2122,    1,    9]
[   0, 2124,    9,    9]
[   0, 2127,    9,    1]
[   0, 2129,    1,    5]
[   0, 2130,    1,   13]
[   0, 2132,    9,   13]
[   0, 2135,    9,    5]
[   0, 2145,    5,    5]
[   0, 2146,    5,   13]
[   0, 2148,   13,   13]
[   0, 2151,   13,    5]
[   0, 2169,    5,    1]
[   0, 2170,    5,    9]
[   0, 2172,   13,    9]
[   0, 2175,   13,    1]
[   0, 2185,    1,    3]
[   0, 2186,    1,   11]
[   0, 2188,    9,   11]
[   0, 2191,    9,    3]
[   0, 2193,    1,    7]
[   0, 2194,    1,   15]
[   0, 2196,    9,   15]
[   0, 2199,    9,    7]
[   0, 2209,    5,    7]
[   0, 2210,    5,   15]
[   0, 2212,   13,   15]
[   0, 2215,   13,    7]
[   0, 2233,    5,    3]
[   0, 2234,    5,   11]
[   0, 2236,   13,   11]
[   0, 2239,   13,    3]
[   0, 2313,    3,    3]
[   0, 2314,    3,   11]
[   0, 2316,   11,   11]
[   0, 2319,   11,    3]
[   0, 2321,    3,    7]
[   0, 2322,    3,   15]
[   0, 2324,   11,   15]
[   0, 2327,   11,    7]
[   0, 2337,    7,    7]
[   0, 2338,    7,   15]
[   0, 2340,   15,   15]
[   0, 2343,   15,    7]
[   0, 2361,    7,    3]
[   0, 2362,    7,   11]
[   0, 2364,   15,   11]
[   0, 2367,   15,    3]
[   0, 2505,    3,    1]
[   0, 2506,    3,    9]
[   0, 2508,   11,    9]
[   0, 2511,   11,    1]
[   0, 2513,    3,    5]
[   0, 2514,    3,   13]
[   0, 2516,   11,   13]
[   0, 2519,   11,    5]
[   0, 2529,    7,    5]
[   0, 2530,    7,   13]
[   0, 2532,   15,   13]
[   0, 2535,   15,    5]
[   0, 2553,    7,    1]
[   0, 2554,    7,    9]
[   0, 2556,   15,    9]
[   0, 2559,   15,    1]
[   0, 3657,    1,    0]
[   0, 3658,    1,    8]
[   0, 3660,    9,    8]
[   0, 3663,    9,    0]
[   0, 3665,    1,    4]
[   0, 3666,    1,   12]
[   0, 3668,    9,   12]
[   0, 3671,    9,    4]
[   0, 3681,    5,    4]
[   0, 3682,    5,   12]
[   0, 3684,   13,   12]
[   0, 3687,   13,    4]
[   0, 3705,    5,    0]
[   0, 3706,    5,    8]
[   0, 3708,   13,    8]
[   0, 3711,   13,    0]
[   0, 3721,    1,    2]
[   0, 3722,    1,   10]
[   0, 3724,    9,   10]
[   0, 3727,    9,    2]
[   0, 3729,    1,    6]
[   0, 3730,    1,   14]
[   0, 3732,    9,   14]
[   0, 3735,    9,    6]
[   0, 3745,    5,    6]
[   0, 3746,    5,   14]
[   0, 3748,   13,   14]
[   0, 3751,   13,    6]
[   0, 3769,    5,    2]
[   0, 3770,    5,   10]
[   0, 3772,   13,   10]
[   0, 3775,   13,    2]
[   0, 3849,    3,    2]
[   0, 3850,    3,   10]
[   0, 3852,   11,   10]
[   0, 3855,   11,    2]
[   0, 3857,    3,    6]
[   0, 3858,    3,   14]
[   0, 3860,   11,   14]
[   0, 3863,   11,    6]
[   0, 3873,    7,    6]
[   0, 3874,    7,   14]
[   0, 3876,   15,   14]
[   0, 3879,   15,    6]
[   0, 3897,    7,    2]
[   0, 3898,    7,   10]
[   0, 3900,   15,   10]
[   0, 3903,   15,    2]
[   0, 4041,    3,    0]
[   0, 4042,    3,    8]
[   0, 4044,   11,    8]
[   0, 4047,   11,    0]
[   0, 4049,    3,    4]
[   0, 4050,    3,   12]
[   0, 4052,   11,   12]
[   0, 4055,   11,    4]
[   0, 4065,    7,    4]
[   0, 4066,    7,   12]
[   0, 4068,   15,   12]
[   0, 4071,   15,    4]
[   0, 4089,    7,    0]
[   0, 4090,    7,    8]
[   0, 4092,   15,    8]
[   0, 4095,   15,    0]
