[     0,  37449,      0,      0]
[     0,  37450,      0,     32]
[     0,  37452,     32,     32]
[     0,  37455,     32,      0]
[     0,  37457,      0,     16]
[     0,  37458,      0,     48]
[     0,  37460,     32,     48]
[     0,  37463,     32,     16]
[     0,  37473,     16,     16]
[     0,  37474,     16,     48]
[     0,  37476,     48,     48]
[     0,  37479,     48,     16]
[     0,  37497,     16,      0]
[     0,  37498,     16,     32]
[     0,  37500,     48,     32]
[     0,  37503,     48,      0]
[     0,  37513,      0,      8]
[     0,  37514,      0,     40]
[     0,  37516,     32,     40]
[     0,  37519,     32,      8]
[     0,  37521,      0,     24]
[     0,  37522,      0,     56]
[     0,  37524,     32,     56]
[     0,  37527,     32,     24]
[     0,  37537,     16,     24]
[     0,  37538,     16,     56]
[     0,  37540,     48,     56]
[     0,  37543,     48,     24]
[     0,  37561,     16,      8]
[     0,  37562,     16,     40]
[     0,  37564,     48,     40]
[     0,  37567,     48,      8]
[     0,  37641,      8,      8]
[     0,  37642,      8,     40]
[     0,  37644,     40,     40]
[     0,  37647,     40,      8]
[     0,  37649,      8,     24]
[     0,  37650,      8,     56]
[     0,  37652,     40,     56]
[     0,  37655,     40,     24]
[     0,  37665,     24,     24]
[     0,  37666,     24,     56]
[     0,  37668,     56,     56]
[     0,  37671,     56,     24]
[     0,  37689,     24,      8]
[     0,  37690,     24,     40]
[     0,  37692,     56,     40]
[     0,  37695,     56,      8]
[     0,  37833,      8,      0]
[     0,  37834,      8,     32]
[     0,  37836,     40,     32]
[     0,  37839,     40,      0]
[     0,  37841,      8,     16]
[     0,  37842,      8,     48]
[     0,  37844,     40,     48]
[     0,  37847,     40,     16]
[     0,  37857,     24,     16]
[     0,  37858,     24,     48]
[     0,  37860,     56,     48]
[     0,  37863,     56,     16]
[     0,  37881,     24,      0]
[     0,  37882,     24,     32]
[     0,  37884,     56,     32]
[     0,  37887,     56,      0]
[     0,  37961,      0,      4]
[     0,  37962,      0,     36]
[     0,  37964,     32,     36]
[     0,  37967,     32,      4]
[     0,  37969,      0,     20]
[     0,  37970,      0,     52]
[     0,  37972,     32,     52]
[     0,  37975,     32,     20]
[     0,  37985,     16,     20]
[     0,  37986,     16,     52]
[     0,  37988,     48,     52]
[     0,  37991,     48,     20]
[     0,  38009,     16,      4]
[     0,  38010,     16,     36]
[     0,  38012,     48,     36]
[     0,  38015,     48,      4]
[     0,  38025,      0,     12]
[     0,  38026,      0,     44]
[     0,  38028,     32,     44]
[     0,  38031,     32,     12]
[     0,  38033,      0,     28]
[     0,  38034,      0,     60]
[     0,  38036,     32,     60]
[     0,  38039,     32,     28]
[     0,  38049,     16,     28]
[     0,  38050,     16,     60]
[     0,  38052,     48,     60]
[     0,  38055,     48,     28]
[     0,  38073,     16,     12]
[     0,  38074,     16,     44]
[     0,  38076,     48,     44]
[     0,  38079,     48,     12]
[     0,  38153,      8,     12]
[     0,  38154,      8,     44]
[     0,  38156,     40,     44]
[     0,  38159,     40,     12]
[     0,  38161,      8,     28]
[     0,  38162,      8,     60]
[     0,  38164,     40,     60]
[     0,  38167,     40,     28]
[     0,  38177,     24,     28]
[     0,  38178,     24,     60]
[     0,  38180,     56,     60]
[     0,  38183,     56,     28]
[     0,  38201,     24,     12]
[     0,  38202,     24,     44]
[     0,  38204,     56,     44]
[     0,  38207,     56,     12]
[     0,  38345,      8,      4]
[     0,  38346,      8,     36]
[     0,  38348,     40,     36]
[     0,  38351,     40,      4]
[     0,  38353,      8,     20]
[     0,  38354,      8,     52]
[     0,  38356,     40,     52]
[     0,  38359,     40,     20]
[     0,  38369,     24,     20]
[     0,  38370,     24,     52]
[     0,  38372,     56,     52]
[     0,  38375,     56,     20]
[     0,  38393,     24,      4]
[     0,  38394,     24,     36]
[     0,  38396,     56,     36]
[     0,  38399,     56,      4]
[     0,  38985,      4,      4]
[     0,  38986,      4,     36]
[     0,  38988,     36,     36]
[     0,  38991,     36,      4]
[     0,  38993,      4,     20]
[     0,  38994,      4,     52]
[     0,  38996,     36,     52]
[     0,  38999,     36,     20]
[     0,  39009,     20,     20]
[     0,  39010,     20,     52]
[     0,  39012,     52,     52]
[     0,  39015,     52,     20]
[     0,  39033,     20,      4]
[     0,  39034,     20,     36]
[     0,  39036,     52,     36]
[     0,  39039,     52,      4]
[     0,  39049,      4,     12]
[     0,  39050,      4,     44]
[     0,  39052,     36,     44]
[     0,  39055,     36,     12]
[     0,  39057,      4,     28]
[     0,  39058,      4,     60]
[     0,  39060,     36,     60]
[     0,  39063,     36,     28]
[     0,  39073,     20,     28]
[     0,  39074,     20,     60]
[     0,  39076,     52,     60]
[     0,  39079,     52,     28]
[     0,  39097,     20,     12]
[     0,  39098,     20,     44]
[     0,  39100,     52,     44]
[     0,  39103,     52,     12]
[     0,  39177,     12,     12]
[     0,  39178,     12,     44]
[     0,  39180,     44,     44]
[     0,  39183,     44,     12]
[     0,  39185,     12,     28]
[     0,  39186,     12,     60]
[     0,  39188,     44,     60]
[     0,  39191,     44,     28]
[     0,  39201,     28,     28]
[     0,  39202,     28,     60]
[     0,  39204,     60,     60]
[     0,  39207,     60,     28]
[     0,  39225,     28,     12]
[     0,  39226,     28,     44]
[     0,  39228,     60,     44]
[     0,  39231,     60,     12]
[     0,  39369,     12,      4]
[     0,  39370,     12,     36]
[     0,  39372,     44,     36]
[     0,  39375,     44,      4]
[     0,  39377,     12,     20]
[     0,  39378,     12,     52]
[     0,  39380,     44,     52]
[     0,  39383,     44,     20]
[     0,  39393,     28,     20]
[     0,  39394,     28,     52]
[     0,  39396,     60,     52]
[     0,  39399,     60,     20]
[     0,  39417,     28,      4]
[     0,  39418,     28,     36]
[     0,  39420,     60,     36]
[     0,  39423,     60,      4]
[     0,  40521,      4,      0]
[     0,  40522,      4,     32]
[     0,  40524,     36,     32]
[     0,  40527,     36,      0]
[     0,  40529,      4,     16]
[     0,  40530,      4,     48]
[     0,  40532,     36,     48]
[     0,  40535,     36,     16]
[     0,  40545,     20,     16]
[     0,  40546,     20,     48]
[     0,  40548,     52,     48]
[     0,  40551,     52,     16]
[     0,  40569,     20,      0]
[     0,  40570,     20,     32]
[     0,  40572,     52,     32]
[     0,  40575,     52,      0]
[     0,  40585,      4,      8]
[     0,  40586,      4,     40]
[     0,  40588,     36,     40]
[     0,  40591,     36,      8]
[     0,  40593,      4,     24]
[     0,  40594,      4,     56]
[     0,  40596,     36,     56]
[     0,  40599,     36,     24]
[     0,  40609,     20,     24]
[     0,  40610,     20,     56]
[     0,  40612,     52,     56]
[     0,  40615,     52,     24]
[     0,  40633,     20,      8]
[     0,  40634,     20,     40]
[     0,  40636,     52,     40]
[     0,  40639,     52,      8]
[     0,  40713,     12,      8]
[     0,  40714,     12,     40]
[     0,  40716,     44,     40]
[     0,  40719,     44,      8]
[     0,  40721,     12,     24]
[     0,  40722,     12,     56]
[     0,  40724,     44,     56]
[     0,  40727,     44,     24]
[     0,  40737,     28,     24]
[     0,  40738,     28,     56]
[     0,  40740,     60,     56]
[     0,  40743,     60,     24]
[     0,  40761,     28,      8]
[     0,  40762,     28,     40]
[     0,  40764,     60,     40]
[     0,  40767,     60,      8]
[     0,  40905,     12,      0]
[     0,  40906,     12,     32]
[     0,  40908,     44,     32]
[     0,  40911,     44,      0]
[     0,  40913,     12,     16]
[     0,  40914,     12,     48]
[     0,  40916,     44,     48]
[     0,  40919,     44,     16]
[     0,  40929,     28,     16]
[     0,  40930,     28,     48]
[     0,  40932,     60,     48]
[     0,  40935,     60,     16]
[     0,  40953,     28,      0]
[     0,  40954,     28,     32]
[     0,  40956,     60,     32]
[     0,  40959,     60,      0]
[     0,  41545,      0,      2]
[     0,  41546,      0,     34]
[     0,  41548,     32,     34]
[     0,  41551,     32,      2]
[     0,  41553,      0,     18]
[     0,  41554,      0,     50]
[     0,  41556,     32,     50]
[     0,  41559,     32,     18]
[     0,  41569,     16,     18]
[     0,  41570,     16,     50]
[     0,  41572,     48,     50]
[     0,  41575,     48,     18]
[     0,  41593,     16,      2]
[     0,  41594,     16,     34]
[     0,  41596,     48,     34]
[     0,  41599,     48,      2]
[     0,  41609,      0,     10]
[     0,  41610,      0,     42]
[     0,  41612,     32,     42]
[     0,  41615,     32,     10]
[     0,  41617,      0,     26]
[     0,  41618,      0,     58]
[     0,  41620,     32,     58]
[     0,  41623,     32,     26]
[     0,  41633,     16,     26]
[     0,  41634,     16,     58]
[     0,  41636,     48,     58]
[     0,  41639,     48,     26]
[     0,  41657,     16,     10]
[     0,  41658,     16,     42]
[     0,  41660,     48,     42]
[     0,  41663,     48,     10]
[     0,  41737,      8,     10]
[     0,  41738,      8,     42]
[     0,  41740,     40,     42]
[     0,  41743,     40,     10]
[     0,  41745,      8,     26]
[     0,  41746,      8,     58]
[     0,  41748,     40,     58]
[     0,  41751,     40,     26]
[     0,  41761,     24,     26]
[     0,  41762,     24,     58]
[     0,  41764,     56,     58]
[     0,  41767,     56,     26]
[     0,  41785,     24,     10]
[     0,  41786,     24,     42]
[     0,  41788,     56,     42]
[     0,  41791,     56,     10]
[     0,  41929,      8,      2]
[     0,  41930,      8,     34]
[     0,  41932,     40,     34]
[     0,  41935,     40,      2]
[     0,  41937,      8,     18]
[     0,  41938,      8,     50]
[     0,  41940,     40,     50]
[     0,  41943,     40,     18]
[     0,  41953,     24,     18]
[     0,  41954,     24,     50]
[     0,  41956,     56,     50]
[     0,  41959,     56,     18]
[     0,  41977,     24,      2]
[     0,  41978,     24,     34]
[     0,  41980,     56,     34]
[     0,  41983,     56,      2]
[     0,  42057,      0,      6]
[     0,  42058,      0,     38]
[     0,  42060,     32,     38]
[     0,  42063,     32,      6]
[     0,  42065,      0,     22]
[     0,  42066,      0,     54]
[     0,  42068,     32,     54]
[     0,  42071,     32,     22]
[     0,  42081,     16,     22]
[     0,  42082,     16,     54]
[     0,  42084,     48,     54]
[     0,  42087,     48,     22]
[     0,  42105,     16,      6]
[     0,  42106,     16,     38]
[     0,  42108,     48,     38]
[     0,  42111,     48,      6]
[     0,  42121,      0,     14]
[     0,  42122,      0,     46]
[     0,  42124,     32,     46]
[     0,  42127,     32,     14]
[     0,  42129,      0,     30]
[     0,  42130,      0,     62]
[     0,  42132,     32,     62]
[     0,  42135,     32,     30]
[     0,  42145,     16,     30]
[     0,  42146,     16,     62]
[     0,  42148,     48,     62]
[     0,  42151,     48,     30]
[     0,  42169,     16,     14]
[     0,  42170,     16,     46]
[     0,  42172,     48,     46]
[     0,  42175,     48,     14]
[     0,  42249,      8,     14]
[     0,  42250,      8,     46]
[     0,  42252,     40,     46]
[     0,  42255,     40,     14]
[     0,  42257,      8,     30]
[     0,  42258,      8,     62]
[     0,  42260,     40,     62]
[     0,  42263,     40,     30]
[     0,  42273,     24,     30]
[     0,  42274,     24,     62]
[     0,  42276,     56,     62]
[     0,  42279,     56,     30]
[     0,  42297,     24,     14]
[     0,  42298,     24,     46]
[     0,  42300,     56,     46]
[     0,  42303,     56,     14]
[     0,  42441,      8,      6]
[     0,  42442,      8,     38]
[     0,  42444,     40,     38]
[     0,  42447,     40,      6]
[     0,  42449,      8,     22]
[     0,  42450,      8,     54]
[     0,  42452,     40,     54]
[     0,  42455,     40,     22]
[     0,  42465,     24,     22]
[     0,  42466,     24,     54]
[     0,  42468,     56,     54]
[     0,  42471,     56,     22]
[     0,  42489,     24,      6]
[     0,  42490,     24,     38]
[     0,  42492,     56,     38]
[     0,  42495,     56,      6]
[     0,  43081,      4,      6]
[     0,  43082,      4,     38]
[     0,  43084,     36,     38]
[     0,  43087,     36,      6]
[     0,  43089,      4,     22]
[     0,  43090,      4,     54]
[     0,  43092,     36,     54]
[     0,  43095,     36,     22]
[     0,  43105,     20,     22]
[     0,  43106,     20,     54]
[     0,  43108,     52,     54]
[     0,  43111,     52,     22]
[     0,  43129,     20,      6]
[     0,  43130,     20,     38]
[     0,  43132,     52,     38]
[     0,  43135,     52,      6]
[     0,  43145,      4,     14]
[     0,  43146,      4,     46]
[     0,  43148,     36,     46]
[     0,  43151,     36,     14]
[     0,  43153,      4,     30]
[     0,  43154,      4,     62]
[     0,  43156,     36,     62]
[     0,  43159,     36,     30]
[     0,  43169,     20,     30]
[     0,  43170,     20,     62]
[     0,  43172,     52,     62]
[     0,  43175,     52,     30]
[     0,  43193,     20,     14]
[     0,  43194,     20,     46]
[     0,  43196,     52,     46]
[     0,  43199,     52,     14]
[     0,  43273,     12,     14]
[     0,  43274,     12,     46]
[     0,  43276,     44,     46]
[     0,  43279,     44,     14]
[     0,  43281,     12,     30]
[     0,  43282,     12,     62]
[     0,  43284,     44,     62]
[     0,  43287,     44,     30]
[     0,  43297,     28,     30]
[     0,  43298,     28,     62]
[     0,  43300,     60,     62]
[     0,  43303,     60,     30]
[     0,  43321,     28,     14]
[     0,  43322,     28,     46]
[     0,  43324,     60,     46]
[     0,  43327,     60,     14]
[     0,  43465,     12,      6]
[     0,  43466,     12,     38]
[     0,  43468,     44,     38]
[     0,  43471,     44,      6]
[     0,  43473,     12,     22]
[     0,  43474,     12,     54]
[     0,  43476,     44,     54]
[     0,  43479,     44,     22]
[     0,  43489,     28,     22]
[     0,  43490,     28,     54]
